student_id,school_id,grade,gender,socioeconomic_band,device_access,internet_quality,enrollment_date,baseline_engagement_score,dropout_probability,dropped_out,dropout_day,dropout_date
STU03831,SCH079,9,Male,Middle,Own phone,Good,2025-08-18,0.98,0.068,False,,
STU03832,SCH011,11,Female,Low,Laptop/Desktop,Good,2025-08-03,0.842,0.149,False,,
STU03833,SCH039,9,Female,Low,Shared phone,Poor,2025-08-21,0.289,0.72,True,50.0,2025-09-20
STU03834,SCH063,12,Female,Low,Shared phone,Good,2025-08-14,0.511,0.522,False,,
STU03835,SCH044,11,Female,High,Shared phone,Good,2025-08-11,0.754,0.239,False,,
STU03836,SCH039,8,Male,Low,Laptop/Desktop,Poor,2025-08-05,0.671,0.334,False,,
STU03837,SCH081,11,Male,Low,Laptop/Desktop,Moderate,2025-08-05,0.902,0.127,False,,
STU03838,SCH082,12,Male,High,Own phone,Moderate,2025-08-05,0.801,0.124,False,,
STU03839,SCH073,7,Female,Low,Shared phone,Moderate,2025-08-18,0.671,0.357,False,,
STU03840,SCH043,9,Male,Low,Shared phone,Good,2025-08-05,0.504,0.424,True,35.0,2025-09-05
STU03841,SCH003,7,Male,Low,Shared phone,Good,2025-08-01,0.669,0.34,False,,
STU03842,SCH033,10,Female,Middle,Shared phone,Poor,2025-08-05,0.317,0.672,False,,
STU03843,SCH060,6,Male,Middle,Laptop/Desktop,Moderate,2025-08-13,0.902,0.082,False,,
STU03844,SCH066,10,Male,High,Shared phone,Moderate,2025-08-11,0.707,0.251,False,,
STU03845,SCH095,8,Male,Middle,Laptop/Desktop,Moderate,2025-08-08,0.94,0.065,True,35.0,2025-09-05
STU03846,SCH030,9,Male,Middle,Shared phone,Good,2025-08-21,0.484,0.359,False,,
STU03847,SCH064,6,Male,Low,Laptop/Desktop,Moderate,2025-08-08,0.942,0.092,False,,
STU03848,SCH062,10,Female,Middle,Own phone,Moderate,2025-08-18,0.846,0.107,False,,
STU03849,SCH093,9,Male,High,Shared phone,Moderate,2025-08-03,0.715,0.225,False,,
STU03850,SCH024,10,Male,High,Laptop/Desktop,Good,2025-08-12,0.98,0.09,True,34.0,2025-09-04
STU03851,SCH059,8,Female,Low,Shared phone,Moderate,2025-08-03,0.505,0.435,True,59.0,2025-09-29
STU03852,SCH074,7,Male,Middle,Laptop/Desktop,Moderate,2025-08-02,0.726,0.141,True,56.0,2025-09-26
STU03853,SCH056,8,Male,Middle,Tablet,Good,2025-08-15,0.766,0.126,False,,
STU03854,SCH060,12,Female,High,Laptop/Desktop,Good,2025-08-15,0.98,0.08,False,,
STU03855,SCH011,7,Male,Low,Laptop/Desktop,Good,2025-08-13,0.98,0.083,False,,
STU03856,SCH064,10,Male,Middle,Shared phone,Moderate,2025-08-10,0.7,0.246,False,,
STU03857,SCH056,6,Male,Middle,Own phone,Moderate,2025-08-06,0.838,0.102,False,,
STU03858,SCH098,10,Male,High,Tablet,Moderate,2025-08-17,0.98,0.072,False,,
STU03859,SCH086,7,Female,Middle,Own phone,Moderate,2025-08-04,0.887,0.085,False,,
STU03860,SCH001,9,Male,High,Own phone,Poor,2025-08-11,0.683,0.206,False,,
STU03861,SCH100,8,Male,Low,Shared phone,Moderate,2025-08-20,0.532,0.422,False,,
STU03862,SCH079,6,Male,Low,Tablet,Moderate,2025-08-15,0.785,0.167,False,,
STU03863,SCH066,8,Female,Middle,Own phone,Good,2025-08-18,0.909,0.075,True,36.0,2025-09-06
STU03864,SCH041,8,Female,Middle,Shared phone,Good,2025-08-05,0.871,0.145,False,,
STU03865,SCH059,9,Male,Low,Laptop/Desktop,Poor,2025-08-01,0.844,0.192,False,,
STU03866,SCH028,12,Female,Middle,Laptop/Desktop,Moderate,2025-08-18,0.653,0.195,True,30.0,2025-08-31
STU03867,SCH058,9,Female,High,Own phone,Moderate,2025-08-12,0.891,0.079,False,,
STU03868,SCH018,12,Male,High,Shared phone,Moderate,2025-08-17,0.574,0.375,True,62.0,2025-10-02
STU03869,SCH009,9,Male,Middle,Tablet,Poor,2025-08-18,0.833,0.148,True,63.0,2025-10-03
STU03870,SCH006,6,Male,Middle,Shared phone,Good,2025-08-08,0.611,0.296,False,,
STU03871,SCH016,7,Male,Low,Own phone,Good,2025-08-03,0.509,0.297,False,,
STU03872,SCH044,8,Male,Middle,Tablet,Good,2025-08-21,0.98,0.066,False,,
STU03873,SCH069,8,Male,Middle,Shared phone,Moderate,2025-08-07,0.791,0.176,False,,
STU03874,SCH028,11,Male,Middle,Own phone,Good,2025-08-04,0.71,0.168,False,,
STU03875,SCH044,10,Male,Low,Shared phone,Good,2025-08-12,0.559,0.461,False,,
STU03876,SCH043,9,Male,Low,Own phone,Moderate,2025-08-01,0.89,0.11,False,,
STU03877,SCH035,9,Female,Middle,Own phone,Poor,2025-08-02,0.489,0.35,False,,
STU03878,SCH017,8,Female,Middle,Shared phone,Poor,2025-08-17,0.474,0.452,True,44.0,2025-09-14
STU03879,SCH060,9,Male,High,Laptop/Desktop,Moderate,2025-08-02,0.98,0.065,False,,
STU03880,SCH053,6,Male,Middle,Tablet,Good,2025-08-13,0.961,0.063,False,,
STU03881,SCH020,7,Male,High,Shared phone,Moderate,2025-08-10,0.676,0.246,False,,
STU03882,SCH096,8,Male,Middle,Own phone,Good,2025-08-03,0.688,0.176,False,,
STU03883,SCH095,7,Male,Middle,Own phone,Moderate,2025-08-20,0.841,0.088,False,,
STU03884,SCH046,10,Female,Middle,Own phone,Poor,2025-08-04,0.556,0.34,True,78.0,2025-10-18
STU03885,SCH074,6,Male,Low,Own phone,Moderate,2025-08-14,0.672,0.222,False,,
STU03886,SCH035,7,Male,Low,Shared phone,Poor,2025-08-03,0.388,0.653,True,76.0,2025-10-16
STU03887,SCH047,12,Female,High,Shared phone,Good,2025-08-13,0.98,0.122,False,,
STU03888,SCH097,12,Female,Low,Shared phone,Moderate,2025-08-04,0.788,0.26,False,,
STU03889,SCH018,9,Male,Middle,Shared phone,Poor,2025-08-19,0.406,0.566,False,,
STU03890,SCH003,9,Male,Low,Tablet,Moderate,2025-08-10,0.68,0.223,False,,
STU03891,SCH063,10,Female,Middle,Laptop/Desktop,Good,2025-08-01,0.971,0.09,False,,
STU03892,SCH065,6,Female,Low,Tablet,Moderate,2025-08-02,0.636,0.216,False,,
STU03893,SCH037,8,Female,Middle,Laptop/Desktop,Poor,2025-08-12,0.837,0.148,False,,
STU03894,SCH022,6,Male,Middle,Own phone,Good,2025-08-11,0.923,0.078,False,,
STU03895,SCH018,8,Male,Low,Own phone,Poor,2025-08-07,0.495,0.453,False,,
STU03896,SCH095,12,Female,Middle,Laptop/Desktop,Moderate,2025-08-13,0.822,0.113,False,,
STU03897,SCH075,10,Male,High,Shared phone,Moderate,2025-08-17,0.645,0.298,True,57.0,2025-09-27
STU03898,SCH059,12,Female,Middle,Shared phone,Poor,2025-08-16,0.493,0.519,False,,
STU03899,SCH062,10,Female,High,Laptop/Desktop,Moderate,2025-08-16,0.976,0.073,False,,
STU03900,SCH075,9,Female,Middle,Tablet,Poor,2025-08-20,0.49,0.339,True,44.0,2025-09-14
STU03901,SCH064,10,Male,Middle,Laptop/Desktop,Moderate,2025-08-05,0.953,0.077,False,,
STU03902,SCH091,10,Male,Middle,Shared phone,Moderate,2025-08-02,0.524,0.374,False,,
STU03903,SCH074,9,Female,High,Tablet,Moderate,2025-08-03,0.98,0.068,False,,
STU03904,SCH001,8,Male,Middle,Shared phone,Poor,2025-08-01,0.621,0.354,True,74.0,2025-10-14
STU03905,SCH074,9,Male,Middle,Own phone,Good,2025-08-07,0.613,0.19,False,,
STU03906,SCH084,7,Male,High,Laptop/Desktop,Good,2025-08-03,0.98,0.06,False,,
STU03907,SCH047,9,Male,High,Own phone,Good,2025-08-20,0.98,0.06,False,,
STU03908,SCH086,7,Male,Middle,Tablet,Good,2025-08-08,0.845,0.096,False,,
STU03909,SCH092,9,Female,Low,Laptop/Desktop,Moderate,2025-08-05,0.934,0.106,False,,
STU03910,SCH091,7,Female,Middle,Laptop/Desktop,Moderate,2025-08-12,0.837,0.092,False,,
STU03911,SCH009,8,Male,Middle,Shared phone,Moderate,2025-08-10,0.767,0.19,False,,
STU03912,SCH074,9,Male,Middle,Shared phone,Good,2025-08-01,0.613,0.289,False,,
STU03913,SCH013,7,Male,Middle,Laptop/Desktop,Moderate,2025-08-21,0.882,0.078,False,,
STU03914,SCH054,12,Male,Middle,Own phone,Good,2025-08-15,0.98,0.076,False,,
STU03915,SCH079,8,Male,Low,Own phone,Moderate,2025-08-18,0.537,0.307,True,53.0,2025-09-23
STU03916,SCH079,8,Male,Middle,Shared phone,Moderate,2025-08-21,0.579,0.315,False,,
STU03917,SCH057,6,Male,Middle,Shared phone,Good,2025-08-19,0.77,0.171,False,,
STU03918,SCH020,11,Female,Middle,Laptop/Desktop,Poor,2025-08-06,0.677,0.271,False,,
STU03919,SCH078,10,Male,Low,Own phone,Good,2025-08-17,0.819,0.178,False,,
STU03920,SCH034,8,Male,Middle,Laptop/Desktop,Moderate,2025-08-01,0.98,0.066,False,,
STU03921,SCH075,7,Female,Low,Shared phone,Good,2025-08-08,0.742,0.268,True,48.0,2025-09-18
STU03922,SCH035,10,Female,High,Shared phone,Moderate,2025-08-16,0.724,0.257,False,,
STU03923,SCH059,12,Male,Middle,Own phone,Poor,2025-08-15,0.442,0.423,False,,
STU03924,SCH034,8,Male,Low,Laptop/Desktop,Good,2025-08-17,0.98,0.093,False,,
STU03925,SCH081,6,Female,High,Own phone,Moderate,2025-08-16,0.95,0.064,False,,
STU03926,SCH098,6,Female,Middle,Own phone,Moderate,2025-08-01,0.841,0.089,False,,
STU03927,SCH028,6,Female,Middle,Own phone,Poor,2025-08-13,0.909,0.119,False,,
STU03928,SCH048,10,Female,High,Shared phone,Good,2025-08-13,0.927,0.138,False,,
STU03929,SCH048,12,Male,High,Own phone,Good,2025-08-04,0.98,0.072,False,,
STU03930,SCH056,12,Male,Middle,Own phone,Poor,2025-08-06,0.634,0.302,False,,
STU03931,SCH005,11,Male,High,Shared phone,Good,2025-08-11,0.818,0.183,False,,
STU03932,SCH053,7,Female,Low,Tablet,Good,2025-08-14,0.98,0.084,False,,
STU03933,SCH005,12,Female,Low,Shared phone,Poor,2025-08-18,0.354,0.696,False,,
STU03934,SCH011,8,Female,Low,Tablet,Good,2025-08-16,0.907,0.102,False,,
STU03935,SCH068,8,Male,Low,Laptop/Desktop,Poor,2025-08-21,0.459,0.485,False,,
STU03936,SCH019,10,Male,Middle,Laptop/Desktop,Good,2025-08-05,0.98,0.079,False,,
STU03937,SCH027,6,Female,Low,Tablet,Moderate,2025-08-09,0.884,0.109,True,66.0,2025-10-06
STU03938,SCH018,11,Male,Middle,Own phone,Good,2025-08-06,0.835,0.13,False,,
STU03939,SCH006,12,Female,Low,Own phone,Moderate,2025-08-19,0.581,0.327,False,,
STU03940,SCH075,10,Female,Low,Own phone,Moderate,2025-08-13,0.649,0.262,False,,
STU03941,SCH074,11,Male,Middle,Shared phone,Good,2025-08-11,0.622,0.33,False,,
STU03942,SCH056,8,Female,Low,Tablet,Good,2025-08-13,0.98,0.096,False,,
STU03943,SCH003,6,Male,Middle,Shared phone,Moderate,2025-08-07,0.669,0.261,True,51.0,2025-09-21
STU03944,SCH038,11,Female,Middle,Own phone,Moderate,2025-08-19,0.72,0.159,False,,
STU03945,SCH073,9,Male,Middle,Own phone,Good,2025-08-13,0.697,0.168,False,,
STU03946,SCH027,12,Female,High,Tablet,Poor,2025-08-11,0.758,0.198,False,,
STU03947,SCH002,6,Female,High,Own phone,Poor,2025-08-15,0.765,0.165,False,,
STU03948,SCH056,8,Female,Low,Own phone,Poor,2025-08-17,0.379,0.534,True,70.0,2025-10-10
STU03949,SCH080,8,Male,Middle,Own phone,Poor,2025-08-09,0.692,0.215,False,,
STU03950,SCH075,10,Male,Low,Laptop/Desktop,Good,2025-08-16,0.915,0.131,False,,
STU03951,SCH056,11,Male,Middle,Tablet,Moderate,2025-08-17,0.616,0.224,True,29.0,2025-08-30
STU03952,SCH083,12,Female,Middle,Shared phone,Moderate,2025-08-14,0.675,0.286,False,,
STU03953,SCH020,8,Female,Middle,Laptop/Desktop,Poor,2025-08-03,0.599,0.277,False,,
STU03954,SCH014,9,Female,High,Shared phone,Good,2025-08-05,0.902,0.134,True,66.0,2025-10-06
STU03955,SCH083,6,Male,Middle,Shared phone,Poor,2025-08-01,0.465,0.499,True,49.0,2025-09-19
STU03956,SCH084,7,Female,Middle,Shared phone,Poor,2025-08-06,0.554,0.408,False,,
STU03957,SCH077,8,Female,Middle,Own phone,Good,2025-08-04,0.927,0.083,False,,
STU03958,SCH035,9,Male,Low,Tablet,Poor,2025-08-12,0.531,0.407,False,,
STU03959,SCH004,9,Male,Low,Own phone,Good,2025-08-20,0.703,0.232,True,48.0,2025-09-18
STU03960,SCH047,8,Female,Middle,Laptop/Desktop,Moderate,2025-08-02,0.98,0.06,False,,
STU03961,SCH051,10,Female,Middle,Own phone,Good,2025-08-06,0.98,0.07,False,,
STU03962,SCH038,11,Female,Low,Shared phone,Poor,2025-08-01,0.298,0.72,True,51.0,2025-09-21
STU03963,SCH006,7,Male,Middle,Own phone,Moderate,2025-08-02,0.843,0.103,False,,
STU03964,SCH059,8,Female,Low,Tablet,Moderate,2025-08-02,0.728,0.178,False,,
STU03965,SCH073,10,Male,Middle,Own phone,Moderate,2025-08-13,0.803,0.152,False,,
STU03966,SCH028,10,Female,Middle,Own phone,Good,2025-08-20,0.808,0.128,False,,
STU03967,SCH034,11,Male,Low,Own phone,Moderate,2025-08-16,0.794,0.188,True,49.0,2025-09-19
STU03968,SCH005,7,Male,Low,Own phone,Moderate,2025-08-15,0.591,0.238,False,,
STU03969,SCH019,9,Female,Low,Own phone,Poor,2025-08-04,0.391,0.514,True,33.0,2025-09-03
STU03970,SCH074,12,Female,Middle,Laptop/Desktop,Good,2025-08-18,0.78,0.146,False,,
STU03971,SCH097,8,Female,High,Shared phone,Good,2025-08-13,0.98,0.094,False,,
STU03972,SCH091,8,Male,Low,Shared phone,Poor,2025-08-21,0.276,0.71,True,34.0,2025-09-04
STU03973,SCH006,12,Male,Middle,Tablet,Poor,2025-08-09,0.716,0.255,False,,
STU03974,SCH096,6,Male,Middle,Laptop/Desktop,Good,2025-08-15,0.937,0.088,False,,
STU03975,SCH005,10,Female,Middle,Tablet,Good,2025-08-11,0.98,0.071,False,,
STU03976,SCH027,11,Female,Low,Own phone,Moderate,2025-08-11,0.729,0.2,False,,
STU03977,SCH094,7,Male,Low,Laptop/Desktop,Moderate,2025-08-03,0.96,0.085,False,,
STU03978,SCH044,10,Male,High,Own phone,Good,2025-08-11,0.98,0.081,False,,
STU03979,SCH083,9,Male,High,Own phone,Moderate,2025-08-04,0.937,0.074,False,,
STU03980,SCH034,11,Male,Middle,Own phone,Good,2025-08-16,0.827,0.125,False,,
STU03981,SCH031,12,Male,Middle,Own phone,Good,2025-08-15,0.801,0.133,False,,
STU03982,SCH042,11,Male,Low,Own phone,Good,2025-08-19,0.872,0.133,False,,
STU03983,SCH028,6,Male,Low,Laptop/Desktop,Good,2025-08-10,0.941,0.102,False,,
STU03984,SCH078,10,Male,Low,Shared phone,Good,2025-08-18,0.612,0.421,False,,
STU03985,SCH053,12,Male,Middle,Shared phone,Poor,2025-08-19,0.639,0.39,True,76.0,2025-10-16
STU03986,SCH084,10,Non-binary,Low,Own phone,Good,2025-08-11,0.789,0.177,False,,
STU03987,SCH065,9,Female,Low,Own phone,Moderate,2025-08-20,0.551,0.265,False,,
STU03988,SCH010,6,Male,Low,Tablet,Moderate,2025-08-17,0.797,0.146,False,,
STU03989,SCH054,11,Male,Low,Laptop/Desktop,Moderate,2025-08-07,0.777,0.188,False,,
STU03990,SCH090,6,Female,Middle,Tablet,Moderate,2025-08-11,0.883,0.096,False,,
STU03991,SCH052,8,Male,Middle,Laptop/Desktop,Moderate,2025-08-03,0.849,0.103,False,,
STU03992,SCH016,12,Female,Middle,Shared phone,Moderate,2025-08-09,0.831,0.182,False,,
STU03993,SCH085,12,Female,Middle,Shared phone,Poor,2025-08-08,0.456,0.551,False,,
STU03994,SCH089,12,Female,Middle,Own phone,Moderate,2025-08-07,0.836,0.119,True,53.0,2025-09-23
STU03995,SCH075,9,Male,Middle,Laptop/Desktop,Moderate,2025-08-08,0.937,0.072,False,,
STU03996,SCH018,7,Male,Low,Shared phone,Good,2025-08-02,0.684,0.331,False,,
STU03997,SCH053,9,Male,Low,Shared phone,Moderate,2025-08-10,0.531,0.401,True,43.0,2025-09-13
STU03998,SCH042,6,Female,High,Own phone,Good,2025-08-05,0.98,0.056,False,,
STU03999,SCH039,11,Male,Middle,Own phone,Good,2025-08-05,0.943,0.101,True,31.0,2025-09-01
STU04000,SCH070,9,Female,Middle,Tablet,Moderate,2025-08-16,0.945,0.069,False,,
STU04001,SCH094,8,Female,Low,Laptop/Desktop,Moderate,2025-08-19,0.948,0.088,False,,
STU04002,SCH009,6,Female,Low,Shared phone,Moderate,2025-08-04,0.639,0.341,False,,
STU04003,SCH087,8,Male,Low,Own phone,Moderate,2025-08-12,0.684,0.228,False,,
STU04004,SCH020,11,Female,High,Shared phone,Poor,2025-08-19,0.481,0.546,True,44.0,2025-09-14
STU04005,SCH023,10,Male,Middle,Shared phone,Good,2025-08-13,0.644,0.311,False,,
STU04006,SCH079,6,Male,Low,Own phone,Poor,2025-08-02,0.674,0.312,False,,
STU04007,SCH037,7,Female,Low,Own phone,Good,2025-08-17,0.785,0.159,False,,
STU04008,SCH031,8,Male,Low,Own phone,Poor,2025-08-02,0.534,0.402,False,,
STU04009,SCH051,6,Female,Low,Tablet,Good,2025-08-13,0.956,0.087,False,,
STU04010,SCH065,12,Female,Middle,Laptop/Desktop,Moderate,2025-08-11,0.884,0.096,False,,
STU04011,SCH098,10,Female,Middle,Shared phone,Good,2025-08-12,0.901,0.148,False,,
STU04012,SCH073,6,Male,High,Tablet,Good,2025-08-05,0.98,0.075,False,,
STU04013,SCH075,11,Male,Middle,Tablet,Poor,2025-08-19,0.823,0.18,False,,
STU04014,SCH083,8,Male,High,Shared phone,Poor,2025-08-03,0.549,0.433,True,52.0,2025-09-22
STU04015,SCH028,7,Male,High,Own phone,Moderate,2025-08-20,0.977,0.064,False,,
STU04016,SCH036,9,Female,High,Shared phone,Poor,2025-08-02,0.54,0.433,True,42.0,2025-09-12
STU04017,SCH053,6,Male,High,Shared phone,Poor,2025-08-07,0.879,0.193,False,,
STU04018,SCH023,9,Female,Low,Own phone,Good,2025-08-12,0.719,0.194,False,,
STU04019,SCH078,11,Female,Low,Shared phone,Moderate,2025-08-11,0.398,0.591,True,35.0,2025-09-05
STU04020,SCH031,12,Non-binary,Low,Laptop/Desktop,Poor,2025-08-06,0.632,0.38,True,60.0,2025-09-30
STU04021,SCH044,8,Female,Middle,Laptop/Desktop,Moderate,2025-08-07,0.913,0.08,False,,
STU04022,SCH009,10,Female,Middle,Own phone,Poor,2025-08-12,0.645,0.283,False,,
STU04023,SCH077,7,Female,Low,Tablet,Good,2025-08-01,0.98,0.1,False,,
STU04024,SCH064,9,Female,High,Laptop/Desktop,Poor,2025-08-04,0.896,0.113,False,,
STU04025,SCH085,7,Male,Middle,Own phone,Moderate,2025-08-09,0.865,0.088,False,,
STU04026,SCH019,9,Female,Middle,Own phone,Moderate,2025-08-01,0.779,0.116,False,,
STU04027,SCH097,7,Male,Middle,Tablet,Good,2025-08-02,0.98,0.057,True,39.0,2025-09-09
STU04028,SCH064,12,Female,Low,Laptop/Desktop,Poor,2025-08-01,0.615,0.364,True,70.0,2025-10-10
STU04029,SCH028,11,Male,Middle,Laptop/Desktop,Good,2025-08-18,0.98,0.078,False,,
STU04030,SCH003,8,Male,Low,Shared phone,Moderate,2025-08-03,0.599,0.392,False,,
STU04031,SCH050,10,Male,Middle,Tablet,Good,2025-08-04,0.865,0.109,False,,
STU04032,SCH075,6,Male,Low,Shared phone,Poor,2025-08-17,0.506,0.552,False,,
STU04033,SCH008,10,Male,Low,Shared phone,Good,2025-08-10,0.587,0.44,True,46.0,2025-09-16
STU04034,SCH041,7,Male,Middle,Own phone,Good,2025-08-10,0.957,0.069,False,,
STU04035,SCH040,6,Male,Middle,Tablet,Poor,2025-08-14,0.64,0.249,True,38.0,2025-09-08
STU04036,SCH062,10,Female,Middle,Shared phone,Moderate,2025-08-14,0.642,0.285,False,,
STU04037,SCH004,9,Female,High,Own phone,Good,2025-08-09,0.805,0.13,False,,
STU04038,SCH100,9,Male,Low,Tablet,Moderate,2025-08-19,0.794,0.154,False,,
STU04039,SCH084,9,Female,High,Shared phone,Good,2025-08-05,0.935,0.114,False,,
STU04040,SCH025,6,Female,Low,Laptop/Desktop,Good,2025-08-05,0.934,0.106,False,,
STU04041,SCH056,6,Male,Low,Own phone,Moderate,2025-08-11,0.429,0.382,True,43.0,2025-09-13
STU04042,SCH013,9,Female,High,Own phone,Poor,2025-08-19,0.98,0.089,False,,
STU04043,SCH092,10,Female,Middle,Shared phone,Moderate,2025-08-19,0.526,0.392,False,,
STU04044,SCH064,6,Male,Middle,Laptop/Desktop,Moderate,2025-08-16,0.98,0.058,False,,
STU04045,SCH039,8,Female,Middle,Laptop/Desktop,Moderate,2025-08-01,0.828,0.116,False,,
STU04046,SCH023,9,Female,Middle,Shared phone,Good,2025-08-16,0.833,0.165,False,,
STU04047,SCH035,10,Female,Middle,Tablet,Moderate,2025-08-04,0.811,0.131,False,,
STU04048,SCH004,11,Female,Low,Laptop/Desktop,Good,2025-08-19,0.708,0.27,False,,
STU04049,SCH049,8,Female,Middle,Shared phone,Poor,2025-08-03,0.61,0.349,False,,
STU04050,SCH064,9,Male,High,Own phone,Moderate,2025-08-03,0.779,0.105,False,,
STU04051,SCH048,9,Female,High,Laptop/Desktop,Poor,2025-08-11,0.849,0.131,False,,
STU04052,SCH030,8,Female,Middle,Own phone,Poor,2025-08-12,0.77,0.17,True,34.0,2025-09-04
STU04053,SCH014,6,Male,Middle,Laptop/Desktop,Moderate,2025-08-08,0.98,0.065,False,,
STU04054,SCH010,6,Female,Middle,Shared phone,Good,2025-08-11,0.727,0.202,True,70.0,2025-10-10
STU04055,SCH008,11,Female,Middle,Laptop/Desktop,Moderate,2025-08-16,0.861,0.114,False,,
STU04056,SCH087,7,Female,High,Laptop/Desktop,Moderate,2025-08-14,0.98,0.073,False,,
STU04057,SCH063,10,Female,Middle,Shared phone,Good,2025-08-15,0.472,0.458,True,27.0,2025-08-28
STU04058,SCH064,9,Female,Middle,Own phone,Good,2025-08-05,0.98,0.058,False,,
STU04059,SCH018,8,Female,Middle,Tablet,Moderate,2025-08-12,0.728,0.145,False,,
STU04060,SCH053,11,Male,Low,Laptop/Desktop,Moderate,2025-08-03,0.795,0.172,False,,
STU04061,SCH085,10,Male,Middle,Shared phone,Moderate,2025-08-06,0.648,0.295,False,,
STU04062,SCH019,6,Male,Middle,Own phone,Poor,2025-08-21,0.675,0.225,False,,
STU04063,SCH087,10,Female,Low,Laptop/Desktop,Moderate,2025-08-01,0.672,0.277,False,,
STU04064,SCH100,9,Male,Low,Own phone,Poor,2025-08-10,0.682,0.292,True,68.0,2025-10-08
STU04065,SCH050,8,Male,Middle,Own phone,Moderate,2025-08-11,0.517,0.23,True,46.0,2025-09-16
STU04066,SCH053,10,Female,Low,Own phone,Good,2025-08-05,0.715,0.211,False,,
STU04067,SCH005,10,Male,High,Laptop/Desktop,Moderate,2025-08-02,0.98,0.071,False,,
STU04068,SCH097,8,Male,Low,Shared phone,Moderate,2025-08-03,0.487,0.424,True,46.0,2025-09-16
STU04069,SCH005,12,Female,Low,Laptop/Desktop,Good,2025-08-16,0.98,0.101,True,36.0,2025-09-06
STU04070,SCH092,10,Male,Low,Own phone,Moderate,2025-08-13,0.5,0.371,False,,
STU04071,SCH064,9,Female,Middle,Laptop/Desktop,Good,2025-08-12,0.98,0.058,False,,
STU04072,SCH077,6,Female,Middle,Shared phone,Good,2025-08-04,0.749,0.217,True,26.0,2025-08-27
STU04073,SCH063,7,Female,High,Tablet,Moderate,2025-08-12,0.817,0.115,False,,
STU04074,SCH060,8,Female,High,Laptop/Desktop,Good,2025-08-04,0.921,0.077,False,,
STU04075,SCH094,10,Male,Middle,Laptop/Desktop,Moderate,2025-08-07,0.98,0.069,False,,
STU04076,SCH090,9,Male,Low,Shared phone,Good,2025-08-20,0.413,0.548,True,67.0,2025-10-07
STU04077,SCH003,10,Female,Low,Own phone,Good,2025-08-10,0.766,0.214,False,,
STU04078,SCH018,7,Male,High,Shared phone,Poor,2025-08-01,0.453,0.529,False,,
STU04079,SCH050,10,Male,Low,Shared phone,Moderate,2025-08-13,0.556,0.455,True,72.0,2025-10-12
STU04080,SCH018,11,Male,High,Tablet,Poor,2025-08-04,0.687,0.276,True,72.0,2025-10-12
STU04081,SCH012,10,Male,High,Laptop/Desktop,Moderate,2025-08-01,0.922,0.102,False,,
STU04082,SCH023,10,Male,Middle,Tablet,Poor,2025-08-15,0.769,0.217,True,76.0,2025-10-16
STU04083,SCH082,11,Male,Middle,Shared phone,Moderate,2025-08-14,0.636,0.295,False,,
STU04084,SCH070,6,Female,High,Shared phone,Moderate,2025-08-05,0.911,0.125,False,,
STU04085,SCH056,10,Male,Middle,Own phone,Moderate,2025-08-16,0.863,0.116,True,55.0,2025-09-25
STU04086,SCH037,12,Female,Middle,Shared phone,Moderate,2025-08-04,0.555,0.369,False,,
STU04087,SCH020,9,Female,Middle,Laptop/Desktop,Moderate,2025-08-11,0.942,0.075,False,,
STU04088,SCH086,7,Female,Middle,Shared phone,Moderate,2025-08-12,0.721,0.215,False,,
STU04089,SCH030,12,Female,Middle,Shared phone,Moderate,2025-08-03,0.365,0.506,False,,
STU04090,SCH034,7,Male,High,Tablet,Moderate,2025-08-15,0.98,0.066,False,,
STU04091,SCH025,8,Male,Middle,Shared phone,Good,2025-08-11,0.735,0.21,True,50.0,2025-09-20
STU04092,SCH053,7,Male,Middle,Own phone,Moderate,2025-08-10,0.945,0.066,False,,
STU04093,SCH099,9,Male,Low,Own phone,Moderate,2025-08-16,0.604,0.255,False,,
STU04094,SCH088,8,Female,High,Shared phone,Good,2025-08-17,0.961,0.114,False,,
STU04095,SCH074,9,Male,Middle,Own phone,Good,2025-08-11,0.783,0.12,True,20.0,2025-08-21
STU04096,SCH050,12,Female,Middle,Own phone,Moderate,2025-08-18,0.69,0.176,False,,
STU04097,SCH056,9,Female,Low,Tablet,Moderate,2025-08-02,0.618,0.252,False,,
STU04098,SCH019,9,Male,High,Shared phone,Good,2025-08-14,0.969,0.111,False,,
STU04099,SCH001,11,Male,Middle,Own phone,Moderate,2025-08-06,0.6,0.21,False,,
STU04100,SCH053,11,Female,Middle,Tablet,Moderate,2025-08-13,0.98,0.073,False,,
STU04101,SCH014,7,Female,Low,Shared phone,Moderate,2025-08-14,0.668,0.324,False,,
STU04102,SCH043,6,Female,Low,Shared phone,Poor,2025-08-18,0.344,0.66,True,41.0,2025-09-11
